,Unnamed: 0,0,gene_id
48,40132,0.0036139293574002,ENSG00000252026.1
49,57978,0.0036104207803403,ENSG00000285521.1
50,59036,0.0036051837334932,ENSG00000286619.1
51,4845,0.0036039598212185,ENSG00000118804.8
52,2844,0.0036019950942711,ENSG00000103647.13
53,58023,0.0035955713070917,ENSG00000285567.2
54,7532,0.0035775054335238,ENSG00000137802.14
55,12499,0.0035771316081819,ENSG00000169047.5
56,58825,0.0035691766953606,ENSG00000286406.1
57,59681,0.0035598113392228,ENSG00000287276.1
58,48934,0.0035595494537859,ENSG00000266933.2
59,6026,0.0035571368182361,ENSG00000128487.17
60,14551,0.0035545847239772,ENSG00000178809.11
61,60013,0.0035520871098392,ENSG00000287618.1
62,15199,0.0035462409033668,ENSG00000182255.7
63,27275,0.0035392422299364,ENSG00000227215.1
64,17414,0.0035365819506299,ENSG00000197429.11
65,225,0.0035338702409211,ENSG00000008710.20
66,13316,0.0035325421895682,ENSG00000172469.16
67,27588,0.0035306406979688,ENSG00000227692.1
68,10776,0.0035273215215233,ENSG00000162621.7
69,9881,0.0035248446809366,ENSG00000155621.15
70,15708,0.0035163853937292,ENSG00000184347.15
71,751,0.0035110396543657,ENSG00000055609.19
72,14552,0.0035097756944453,ENSG00000178814.17
73,51773,0.0035095009647829,ENSG00000272449.2
74,23781,0.003509271995156,ENSG00000220205.9
75,3030,0.0035051465788319,ENSG00000105072.9
76,60489,0.0035040336249186,ENSG00000288105.1
77,1336,0.0035009449524514,ENSG00000076108.12
78,59647,0.0034987324784482,ENSG00000287242.1
79,13341,0.0034917356217748,ENSG00000172594.13
80,9350,0.0034916520269734,ENSG00000151012.13
81,4511,0.0034862467226888,ENSG00000115977.20
82,4313,0.003484129120684,ENSG00000114698.15
83,26940,0.0034837673513422,ENSG00000226754.2
84,31550,0.0034832291183753,ENSG00000233542.2
85,31266,0.0034828886335766,ENSG00000233122.2
86,58717,0.0034820520361267,ENSG00000286294.1
87,33287,0.003477712388208,ENSG00000236114.1
88,23351,0.0034757863560473,ENSG00000216676.2
89,27436,0.003475375671164,ENSG00000227459.1
90,55136,0.0034733240674182,ENSG00000278989.1
91,12971,0.003468905928886,ENSG00000171100.15
92,1872,0.0034662811684413,ENSG00000090339.9
93,59977,0.0034583558331288,ENSG00000287580.1
94,9321,0.0034518585167994,ENSG00000150687.12
95,3258,0.003450582762926,ENSG00000106086.20
96,21334,0.0034455833451065,ENSG00000207932.1
97,7682,0.0034413750763533,ENSG00000138593.9
98,26016,0.0034407391704761,ENSG00000225406.1
99,5922,0.003439091729921,ENSG00000127481.15
100,12010,0.0034389235320802,ENSG00000167081.18
101,4842,0.0034382350227324,ENSG00000118762.8
102,16377,0.0034328806907132,ENSG00000187013.4
103,11514,0.0034321195018332,ENSG00000165084.16
104,674,0.0034301435777424,ENSG00000050130.18
105,42128,0.0034269214539673,ENSG00000254609.1
106,5715,0.003423399315678,ENSG00000125810.10
107,47811,0.0034231158490564,ENSG00000264464.1
108,1100,0.0034216885882503,ENSG00000070159.14
109,22231,0.0034207103793526,ENSG00000213222.3
110,58676,0.0034186513505573,ENSG00000286250.1
111,7671,0.0034144032295225,ENSG00000138448.12
112,49927,0.0034135035718158,ENSG00000268812.3
113,3083,0.0034133990428742,ENSG00000105357.19
114,10492,0.003410519545268,ENSG00000160469.17
115,176,0.0034104910750556,ENSG00000007264.15
116,14829,0.0034060280194994,ENSG00000180263.14
117,5409,0.0034057352128095,ENSG00000123607.15
118,21038,0.0034040582744653,ENSG00000207392.1
119,50388,0.0034024061251205,ENSG00000270095.1
120,58402,0.0034020513261327,ENSG00000285967.1
121,17545,0.0034009955111801,ENSG00000197852.12
122,9725,0.0033992574321723,ENSG00000154134.15
123,49837,0.0033973960004991,ENSG00000268543.1
124,14127,0.0033968848584833,ENSG00000176720.6
125,52032,0.0033962243413312,ENSG00000272913.1
126,868,0.0033951176573407,ENSG00000063978.16
127,48842,0.0033922282064277,ENSG00000266736.1
128,86,0.0033920963192621,ENSG00000005189.20
129,28044,0.0033920488929726,ENSG00000228376.3
130,27408,0.0033919149343779,ENSG00000227413.1
131,33396,0.0033890052890326,ENSG00000236279.7
132,5984,0.0033880203262238,ENSG00000128052.10
133,55543,0.0033863583186721,ENSG00000279489.1
134,16121,0.0033809236720499,ENSG00000185973.12
135,14576,0.00337897330116,ENSG00000178965.14
136,30474,0.0033774244709413,ENSG00000231977.1
137,4016,0.0033748530233599,ENSG00000112183.15
138,26965,0.0033745338100669,ENSG00000226783.1
139,59907,0.0033677890264966,ENSG00000287508.1
140,5673,0.0033670681536026,ENSG00000125551.19
141,11979,0.0033638137914215,ENSG00000166927.13
142,13109,0.0033621331744963,ENSG00000171643.14
143,39988,0.003359364129471,ENSG00000251821.1
144,5269,0.0033574041913311,ENSG00000122490.19
145,10270,0.0033559537461619,ENSG00000158850.15
146,42180,0.0033558740395768,ENSG00000254669.1
147,1856,0.003355081644484,ENSG00000089876.12
148,4031,0.0033527373297448,ENSG00000112246.10
149,12978,0.0033520329487078,ENSG00000171116.7
150,16168,0.0033486350010046,ENSG00000186143.11
151,11731,0.0033463803182751,ENSG00000165997.5
152,10723,0.0033446171592218,ENSG00000162409.11
153,8567,0.0033438029293597,ENSG00000144468.17
154,1807,0.0033432629465048,ENSG00000089022.14
155,16474,0.0033430596448075,ENSG00000187554.14
156,14391,0.0033430317335177,ENSG00000177943.14
157,22306,0.0033426425694385,ENSG00000213370.3
158,2919,0.003338291003839,ENSG00000104415.14
159,7445,0.0033379802752554,ENSG00000137273.6
160,7250,0.0033370199137278,ENSG00000136267.14
161,36314,0.0033327999643725,ENSG00000242290.2
162,23272,0.003332577910229,ENSG00000215910.7
163,7824,0.0033317033102178,ENSG00000139436.21
164,51692,0.0033312985829817,ENSG00000272316.1
165,8083,0.003331152971118,ENSG00000141298.19
166,46500,0.0033276730486866,ENSG00000261247.1
167,7276,0.0033270312725667,ENSG00000136448.13
168,17283,0.0033257661913234,ENSG00000197021.9
169,30392,0.0033253552661986,ENSG00000231863.2
170,53995,0.0033245393480405,ENSG00000276805.2
171,46264,0.0033239035578629,ENSG00000260922.2
172,42124,0.0033220254591144,ENSG00000254604.1
173,16789,0.0033205842846363,ENSG00000188763.5
174,4137,0.0033188450871491,ENSG00000113083.15
175,7757,0.0033166224641672,ENSG00000138944.8
176,14926,0.0033162475884232,ENSG00000180815.14
177,32715,0.0033151623966881,ENSG00000235237.1
178,20853,0.0033126103681179,ENSG00000207158.1
179,673,0.0033105949129849,ENSG00000050030.16
180,1305,0.0033098273690825,ENSG00000075399.14
181,3521,0.0033083365129322,ENSG00000108395.14
182,54086,0.0033082421203062,ENSG00000276997.4
183,17325,0.0033079082321439,ENSG00000197142.10
184,33694,0.0033078848375892,ENSG00000236704.1
185,40114,0.0033072647621498,ENSG00000252003.1
186,47091,0.0033058718387791,ENSG00000262497.1
187,13627,0.0033049837363815,ENSG00000174028.6
188,59855,0.0033044875183973,ENSG00000287454.1
189,7551,0.0033031734326086,ENSG00000137842.7
190,48959,0.0033025037955309,ENSG00000266970.1
191,8091,0.0033016434579177,ENSG00000141376.23
192,60447,0.0033008200258466,ENSG00000288063.1
193,48104,0.0033003493922355,ENSG00000265137.3
194,48690,0.0032983274212844,ENSG00000266412.5
195,15336,0.0032971649457791,ENSG00000182841.12
196,3606,0.00329653205504,ENSG00000108878.5
197,34447,0.0032958042827997,ENSG00000237793.3
198,36322,0.0032940502711824,ENSG00000242307.1
199,47004,0.0032937243679672,ENSG00000262119.1
200,4720,0.0032928752086854,ENSG00000117507.6
201,2212,0.0032921184321146,ENSG00000100191.6
202,60441,0.0032909058952189,ENSG00000288056.1
203,2846,0.0032905945130076,ENSG00000103657.14
204,41383,0.0032881010028499,ENSG00000253708.1
205,314,0.00328412555184,ENSG00000012174.12
206,34110,0.0032826769672281,ENSG00000237314.2
207,22105,0.0032823573067341,ENSG00000213018.2
208,59392,0.0032792099464246,ENSG00000286985.1
209,24129,0.003279081034227,ENSG00000221990.4
210,12510,0.0032779705550899,ENSG00000169085.13
211,2756,0.0032774482576764,ENSG00000103064.15
212,1365,0.0032750942407536,ENSG00000077063.11
213,12649,0.0032744030220429,ENSG00000169692.13
214,53798,0.0032741110759222,ENSG00000276417.1
215,14992,0.0032730532202365,ENSG00000181104.7
216,25930,0.0032721172675399,ENSG00000225282.1
217,9466,0.0032710994832681,ENSG00000151881.15
218,51336,0.003270563591164,ENSG00000271642.1
219,46098,0.0032698762412174,ENSG00000260685.1
220,3845,0.0032697764828382,ENSG00000111077.18
221,51236,0.0032690882744358,ENSG00000271477.1
222,37816,0.0032676946586803,ENSG00000248494.1
223,30634,0.0032671185418214,ENSG00000232202.1
224,1700,0.0032648053875866,ENSG00000086589.12
225,378,0.0032642543892369,ENSG00000018236.15
226,71,0.0032625326595897,ENSG00000004961.15
227,36209,0.0032610021585338,ENSG00000242068.1
228,45969,0.0032564569514665,ENSG00000260510.1
229,59152,0.0032553125015382,ENSG00000286739.1
230,33910,0.0032550863212715,ENSG00000237013.1
231,33209,0.0032548242925746,ENSG00000235996.1
232,37453,0.0032547595376691,ENSG00000246379.8
233,4182,0.0032542807052537,ENSG00000113430.10
234,10624,0.0032542642013775,ENSG00000161664.7
235,47710,0.0032539959550989,ENSG00000264247.2
236,25165,0.0032527969237006,ENSG00000224165.6
237,452,0.0032513912782571,ENSG00000025800.14
238,37426,0.0032503404534206,ENSG00000246090.7
239,4022,0.0032498989002446,ENSG00000112212.12
240,32602,0.0032498760258924,ENSG00000235081.1
241,23567,0.00324979177157,ENSG00000218502.3
242,42891,0.0032494598592839,ENSG00000255478.1
243,28707,0.0032491674632341,ENSG00000229379.1
244,50140,0.0032488907503443,ENSG00000269480.1
245,51554,0.0032484061581039,ENSG00000272047.3
246,1651,0.0032476995111779,ENSG00000085276.19
247,11507,0.0032461127686596,ENSG00000165060.15
248,14142,0.0032419298773425,ENSG00000176774.6
249,10809,0.0032416508181434,ENSG00000162728.5
250,13592,0.0032387431761592,ENSG00000173852.15
251,2868,0.0032370389335909,ENSG00000104047.15
252,33362,0.0032368949332149,ENSG00000236229.1
253,45488,0.0032366337895131,ENSG00000259847.2
254,52941,0.0032361456397996,ENSG00000274659.2
255,53637,0.0032337167697992,ENSG00000276070.5
256,25132,0.003233350895078,ENSG00000224107.5
257,31903,0.0032321758917347,ENSG00000234062.8
258,11156,0.0032311376552329,ENSG00000163874.11
259,52435,0.0032294118802038,ENSG00000273674.5
260,20086,0.0032292962976288,ENSG00000205025.8
261,6498,0.0032276022668832,ENSG00000131788.16
262,30202,0.0032275062283765,ENSG00000231562.1
263,8908,0.0032259879395687,ENSG00000147027.4
264,45201,0.0032255696934044,ENSG00000259483.1
265,5237,0.0032248669520896,ENSG00000122140.11
266,39152,0.0032246397247124,ENSG00000250579.2
267,7721,0.0032239737262462,ENSG00000138741.11
268,41248,0.0032237576866946,ENSG00000253555.1
269,42498,0.0032237519246793,ENSG00000255038.1
270,26151,0.0032226146051574,ENSG00000225611.1
271,15284,0.0032223961433319,ENSG00000182601.7
272,42064,0.0032213601763551,ENSG00000254540.1
273,14038,0.0032208241663606,ENSG00000176243.9
274,59340,0.003220332174685,ENSG00000286933.1
275,55410,0.0032176905278858,ENSG00000279330.1
276,161,0.003217024611307,ENSG00000006831.10
277,1949,0.0032166208954767,ENSG00000092009.10
278,19814,0.0032164197327631,ENSG00000204311.15
279,425,0.003216274667471,ENSG00000023228.14
280,14852,0.0032157743229792,ENSG00000180386.7
281,8860,0.0032146336230251,ENSG00000146574.16
282,21209,0.0032131516967286,ENSG00000207650.1
283,57150,0.0032122058314836,ENSG00000283689.1
284,25868,0.0032115202971967,ENSG00000225187.1
285,39634,0.0032112652791621,ENSG00000251313.1
286,20677,0.003210671130418,ENSG00000206926.1
287,30220,0.0032101560557762,ENSG00000231587.1
288,38147,0.0032094893864513,ENSG00000249012.2
289,47758,0.003207262287334,ENSG00000264343.6
290,31343,0.0032067313339506,ENSG00000233247.3
291,41760,0.0032059983610174,ENSG00000254164.1
292,8923,0.0032057179681462,ENSG00000147121.16
293,16202,0.0032049041391873,ENSG00000186272.13
294,35135,0.0032046135802631,ENSG00000239419.3
295,9072,0.0032042213681881,ENSG00000148331.12
296,44728,0.003204071878405,ENSG00000258938.1
297,46363,0.0032038092968892,ENSG00000261060.1
298,836,0.0032037126319085,ENSG00000061987.16
299,1351,0.0032036985795785,ENSG00000076650.7
300,56655,0.0032022796564082,ENSG00000282855.1
301,5858,0.0032021127291387,ENSG00000126803.9
302,23653,0.003201216906578,ENSG00000219200.12
303,34340,0.0032009383903767,ENSG00000237636.3
304,27985,0.0031998323057772,ENSG00000228295.2
305,51070,0.0031992720301843,ENSG00000271216.2
306,56971,0.0031991159277772,ENSG00000283439.4
307,9502,0.0031982244047008,ENSG00000152208.13
308,651,0.0031974276758051,ENSG00000048991.16
309,34508,0.0031972079065877,ENSG00000237886.1
310,36464,0.0031969716246702,ENSG00000242659.1
311,11784,0.0031962241384594,ENSG00000166189.8
312,31122,0.0031959038922542,ENSG00000232917.5
313,46234,0.0031953936056576,ENSG00000260884.1
314,48403,0.0031942840949084,ENSG00000265790.1
315,46769,0.0031937524140548,ENSG00000261624.1
316,25518,0.0031924264225915,ENSG00000224672.4
317,59170,0.0031917457485554,ENSG00000286757.2
318,6683,0.0031916780269534,ENSG00000132938.21
319,53362,0.0031910711697414,ENSG00000275494.1
320,19943,0.0031900126566639,ENSG00000204622.11
321,33021,0.0031895667933508,ENSG00000235700.1
322,26609,0.0031891037746853,ENSG00000226276.1
323,2776,0.0031881063372835,ENSG00000103196.12
324,4034,0.0031877667941619,ENSG00000112276.14
325,1784,0.0031873198273014,ENSG00000088766.12
326,13170,0.0031866918986603,ENSG00000171877.21
327,5415,0.0031861585249218,ENSG00000123684.13
328,10542,0.0031861310953016,ENSG00000160868.15
329,6591,0.00318451843255,ENSG00000132464.13
330,46965,0.0031837759293784,ENSG00000261987.2
331,148,0.0031822843598702,ENSG00000006638.13
332,1652,0.0031816603183567,ENSG00000085365.18
333,10070,0.0031815395198435,ENSG00000157193.18
334,26630,0.003181125712149,ENSG00000226306.6
335,51099,0.0031808585324638,ENSG00000271264.1
336,45230,0.0031793646140082,ENSG00000259521.1
337,12410,0.0031791662670333,ENSG00000168676.11
338,20226,0.0031787429649089,ENSG00000205622.11
339,36688,0.0031782814189386,ENSG00000243234.1
340,53940,0.0031777966960641,ENSG00000276696.1
341,49510,0.0031773973730019,ENSG00000267662.1
342,44297,0.0031771082191244,ENSG00000258441.1
343,47761,0.0031755460406386,ENSG00000264349.1
344,22630,0.0031748845970449,ENSG00000214013.9
345,9387,0.0031741591779349,ENSG00000151332.19
346,10716,0.0031716317239853,ENSG00000162391.12
347,25664,0.0031714320914924,ENSG00000224885.1
348,54594,0.0031712604483269,ENSG00000277987.2
349,12072,0.003170850476102,ENSG00000167355.8
350,6950,0.0031699004189976,ENSG00000134757.5
351,16243,0.0031697352412035,ENSG00000186451.2
352,15065,0.0031692215905679,ENSG00000181616.9
353,45944,0.0031684649821415,ENSG00000260473.2
354,3745,0.0031678902968899,ENSG00000110080.20
355,6868,0.0031674278392575,ENSG00000134259.5
356,34741,0.0031665710236801,ENSG00000238221.1
357,14803,0.0031660978591793,ENSG00000180139.11
358,30812,0.0031653966911147,ENSG00000232485.3
359,4820,0.00316109312749,ENSG00000118514.14
360,19490,0.0031604124687876,ENSG00000202434.1
361,45266,0.0031597018685641,ENSG00000259563.1
362,35440,0.0031593355746514,ENSG00000240163.1
363,12428,0.0031591824736151,ENSG00000168772.11
364,12425,0.0031590705524216,ENSG00000168763.16
365,7723,0.0031589734389735,ENSG00000138750.15
366,18534,0.0031589222695346,ENSG00000200332.1
367,49050,0.0031580061687504,ENSG00000267089.1
368,9882,0.0031569433916389,ENSG00000155622.7
369,29897,0.003156034193832,ENSG00000231104.8
370,7038,0.0031555276999988,ENSG00000135253.15
371,6494,0.0031552729137563,ENSG00000131773.14
372,4593,0.0031548943945245,ENSG00000116670.15
373,26076,0.0031539925084966,ENSG00000225493.1
374,24144,0.0031525165230416,ENSG00000222019.7
375,51139,0.0031514257067474,ENSG00000271332.1
376,55854,0.0031513298753671,ENSG00000279879.1
377,13032,0.0031496564355682,ENSG00000171357.6
378,20739,0.0031494030019188,ENSG00000207009.1
379,9716,0.0031491989813133,ENSG00000154096.14
380,49418,0.0031488383302679,ENSG00000267546.2
381,36743,0.0031474137887382,ENSG00000243370.3
382,12262,0.0031454873051616,ENSG00000168036.18
383,14047,0.003145056814934,ENSG00000176273.15
384,13345,0.0031448683004535,ENSG00000172640.3
385,4759,0.0031437904127482,ENSG00000117859.19
386,34496,0.0031431380157961,ENSG00000237870.6
387,4007,0.0031424072463449,ENSG00000112139.16
388,3923,0.003142172620125,ENSG00000111666.11
389,47044,0.0031421477939636,ENSG00000262294.1
390,4093,0.0031420107934038,ENSG00000112679.14
391,5127,0.0031411983771704,ENSG00000121053.6
392,50259,0.0031411813275621,ENSG00000269855.2
393,38322,0.0031407789181893,ENSG00000249284.1
394,46814,0.0031402829112255,ENSG00000261684.2
395,33130,0.0031396887510043,ENSG00000235875.3
396,38161,0.0031393953087203,ENSG00000249031.1
397,9550,0.0031386112708361,ENSG00000152527.14
398,56275,0.0031382424173517,ENSG00000280414.1
399,26532,0.0031376858855274,ENSG00000226160.1
400,39063,0.0031375902309401,ENSG00000250444.1
401,14557,0.0031370113662216,ENSG00000178852.16
402,12309,0.0031368274827381,ENSG00000168256.18
403,33542,0.0031359138102591,ENSG00000236480.1
404,14442,0.0031344389858372,ENSG00000178188.14
405,10768,0.0031332570428668,ENSG00000162601.11
406,7083,0.0031309559417453,ENSG00000135447.17
407,44090,0.0031288031522681,ENSG00000258092.1
408,47296,0.0031282955610702,ENSG00000263370.1
409,24841,0.0031275197135755,ENSG00000223685.6
410,8541,0.0031268456639241,ENSG00000144278.15
411,57846,0.0031264200167457,ENSG00000285080.1
412,45147,0.0031262131532996,ENSG00000259423.3
413,20361,0.0031255271692883,ENSG00000206149.10
414,32647,0.0031253914976649,ENSG00000235139.2
415,56204,0.0031252846718759,ENSG00000280331.1
416,22180,0.0031251845827065,ENSG00000213144.2
417,57378,0.0031249049508737,ENSG00000284154.1
418,13538,0.0031248037440255,ENSG00000173575.22
419,21241,0.0031244733456923,ENSG00000207725.3
420,16575,0.0031239057604163,ENSG00000187922.14
421,45100,0.0031236156908673,ENSG00000259366.1
422,7213,0.0031235930628501,ENSG00000136104.21
423,56104,0.003123165647135,ENSG00000280198.1
424,12749,0.003123063327881,ENSG00000170145.5
425,655,0.0031214033169841,ENSG00000049192.15
426,30809,0.0031202868060571,ENSG00000232479.2
427,55074,0.0031185024833852,ENSG00000278914.1
428,294,0.0031180839104522,ENSG00000011347.10
429,13827,0.0031177266193004,ENSG00000175161.14
430,32111,0.0031174514428508,ENSG00000234369.1
431,2812,0.0031166965856921,ENSG00000103381.12
432,16462,0.0031159790926365,ENSG00000187522.16
433,38601,0.0031156892866851,ENSG00000249752.1
434,18250,0.0031142025700668,ENSG00000199697.1
435,1788,0.0031137861317146,ENSG00000088826.18
436,9375,0.0031130484433836,ENSG00000151233.11
437,56944,0.003112486366425,ENSG00000283405.2
438,11571,0.0031124099836123,ENSG00000165312.6
439,46440,0.0031123817830338,ENSG00000261173.1
440,15326,0.0031115697037606,ENSG00000182796.14
441,3045,0.0031115397394613,ENSG00000105185.12
442,46434,0.0031113590431745,ENSG00000261161.1
443,17460,0.0031105534098956,ENSG00000197576.14
444,14223,0.0031087840878139,ENSG00000177133.11
445,22202,0.0031083163827717,ENSG00000213179.4
446,40019,0.0031082325345541,ENSG00000251867.4
447,47215,0.0031076849881961,ENSG00000263069.6
448,60545,0.0031070594204452,ENSG00000288538.1
449,17593,0.0031067732132372,ENSG00000197977.4
450,22728,0.003106215878749,ENSG00000214253.9
451,49103,0.0031053788490016,ENSG00000267148.1
452,14146,0.0031048216363474,ENSG00000176788.9
453,13025,0.0031044939465817,ENSG00000171310.11
454,12986,0.0031044183669955,ENSG00000171135.15
455,11264,0.0031024103260111,ENSG00000164151.12
456,29796,0.0031023068169352,ENSG00000230953.2
457,47671,0.0031021280319966,ENSG00000264163.1
458,49436,0.0031019765674186,ENSG00000267570.1
459,6004,0.0031016451632342,ENSG00000128276.10
460,20495,0.0031016319449948,ENSG00000206698.1
461,18100,0.0031005379176102,ENSG00000199335.1
462,47924,0.0031003037295536,ENSG00000264705.1
463,9944,0.003100008963357,ENSG00000156140.10
464,4223,0.0030979897045812,ENSG00000113739.10
465,9539,0.0030979075782308,ENSG00000152463.15
466,5283,0.0030976477442963,ENSG00000122585.8
467,26786,0.0030968841270618,ENSG00000226521.7
468,34459,0.0030968010534632,ENSG00000237813.4
469,3949,0.003096019383113,ENSG00000111752.11
470,27859,0.0030958881071,ENSG00000228112.1
471,1372,0.0030950450529446,ENSG00000077157.22
472,58642,0.0030944526029603,ENSG00000286216.1
473,64,0.0030941793190869,ENSG00000004846.16
474,6402,0.0030940996920603,ENSG00000131100.13
475,25143,0.0030940607334459,ENSG00000224128.1
476,49360,0.0030939220985126,ENSG00000267466.1
477,60228,0.0030934178008019,ENSG00000287839.1
478,10840,0.0030932797479273,ENSG00000162840.4
479,16246,0.0030931217432904,ENSG00000186458.5
480,16402,0.0030929627353054,ENSG00000187118.14
481,24572,0.0030921053416152,ENSG00000223224.1
482,10507,0.0030919096329303,ENSG00000160654.11
483,57241,0.0030918158274932,ENSG00000283865.1
484,34828,0.0030917634224278,ENSG00000238419.1
485,53051,0.003091744569561,ENSG00000274879.1
486,3320,0.0030915369902442,ENSG00000106536.21
487,43511,0.0030913892856393,ENSG00000256913.1
488,7221,0.0030901675263647,ENSG00000136144.12
489,11330,0.0030901381998468,ENSG00000164344.16
490,2193,0.0030896289115746,ENSG00000100109.17
491,4181,0.003089176162751,ENSG00000113407.14
492,28261,0.0030873121556564,ENSG00000228709.1
493,45013,0.0030862950457989,ENSG00000259262.1
494,46421,0.0030855142887092,ENSG00000261141.1
495,749,0.0030852318071627,ENSG00000055332.18
496,56406,0.0030851204773127,ENSG00000281026.1
497,12897,0.0030845680391586,ENSG00000170791.18
498,12660,0.003084431149858,ENSG00000169740.14
499,43010,0.0030840164215986,ENSG00000255660.1
500,8118,0.0030839572792341,ENSG00000141497.14
501,60417,0.0030838186469234,ENSG00000288032.1
502,13317,0.0030836872860488,ENSG00000172476.4
503,28730,0.0030828180389351,ENSG00000229413.2
504,9579,0.0030825527794237,ENSG00000152779.14
505,47220,0.0030820541074873,ENSG00000263089.1
506,16220,0.003080634230392,ENSG00000186335.9
507,26107,0.0030801376151854,ENSG00000225537.1
508,75,0.0030800776542651,ENSG00000005020.13
509,36477,0.003079323204026,ENSG00000242692.1
510,10232,0.0030788908673585,ENSG00000158545.16
511,3474,0.0030778384204783,ENSG00000107951.15
512,33245,0.0030770479068923,ENSG00000236051.7
513,39090,0.0030769643734384,ENSG00000250486.5
514,8405,0.0030767472053844,ENSG00000143479.17
515,41402,0.0030760919184579,ENSG00000253730.1
516,15720,0.0030754669612461,ENSG00000184384.14
517,36210,0.0030751759904451,ENSG00000242070.1
518,30324,0.0030746937275084,ENSG00000231749.3
519,32203,0.0030741300253393,ENSG00000234500.1
520,51426,0.0030734734884123,ENSG00000271806.1
521,28181,0.0030726864160971,ENSG00000228590.2
522,6637,0.0030724565761362,ENSG00000132680.11
523,55197,0.0030721157778395,ENSG00000279063.1
524,12505,0.0030718485330187,ENSG00000169071.15
525,6370,0.0030713629954152,ENSG00000130957.5
526,44998,0.0030703625047422,ENSG00000259244.1
527,21351,0.0030703358072232,ENSG00000207956.1
528,24816,0.0030700626401783,ENSG00000223647.1
529,20178,0.0030691482935449,ENSG00000205414.1
530,4605,0.0030690604725803,ENSG00000116711.10
531,12890,0.0030689034226142,ENSG00000170776.22
532,60000,0.003068619708928,ENSG00000287603.1
533,54730,0.0030686070638832,ENSG00000278259.4
534,54813,0.0030677052380447,ENSG00000278447.1
535,12935,0.0030676608335171,ENSG00000170927.15
536,47390,0.0030676567235252,ENSG00000263595.2
537,40854,0.0030672603039037,ENSG00000253093.1
538,201,0.0030670237304799,ENSG00000008086.13
539,45470,0.003066871230575,ENSG00000259823.6
540,33580,0.0030664980031769,ENSG00000236529.2
541,3199,0.0030663108411284,ENSG00000105825.14
542,59218,0.0030658905367154,ENSG00000286808.1
543,27793,0.0030657024193895,ENSG00000228019.1
544,7531,0.0030656721555229,ENSG00000137801.11
545,59086,0.0030647880565694,ENSG00000286669.1
546,15477,0.0030644347586537,ENSG00000183423.12
547,55695,0.0030641901908017,ENSG00000279685.2
548,21884,0.0030636585836429,ENSG00000212332.1
549,4067,0.0030633427780526,ENSG00000112473.18
550,5869,0.0030628227469707,ENSG00000126878.13
551,46807,0.0030627885542103,ENSG00000261673.1
552,57862,0.0030625415316368,ENSG00000285122.1
553,55846,0.0030618855799202,ENSG00000279865.1
554,15505,0.0030615165215876,ENSG00000183549.10
555,51144,0.0030602356643105,ENSG00000271337.1
556,31433,0.0030601168062674,ENSG00000233381.3
557,29828,0.0030600214354466,ENSG00000231004.2
558,17192,0.003059859387336,ENSG00000196700.9
559,11255,0.0030597176837379,ENSG00000164123.7
560,50078,0.0030597110911445,ENSG00000269296.1
